latitude	longitude	lap	altitude	timestamp	accumulated_power	power	speed	vertical_oscillation	stance_time_percent	stance_time	vertical_ratio	stance_time_balance	step_length	heart_rate	cadence	Form Power
48.39053364470601	11.786208283156157	1	436.0	2022-01-10 18:53:29+00:00	146085.0	212.0	2.458	90.0		255.0	11.0	49.5	820.0	168.0	89.0	73.0
48.39053213596344	11.786181209608912	1	436.0	2022-01-10 18:53:30+00:00	146302.0	217.0	2.458	91.0		255.0	11.0	49.0	820.0	168.0	89.0	73.0
48.39053314179182	11.78615028038621	1	436.0	2022-01-10 18:53:31+00:00	146522.0	220.0	2.478	90.0		255.0	11.0	49.4	820.0	168.0	88.0	72.0
48.3905341476202	11.786119267344475	1	437.0	2022-01-10 18:53:32+00:00	146746.0	224.0	2.5	90.0		255.0	11.0	49.9	820.0	168.0	88.0	72.0
48.39053465053439	11.786084230989218	1	437.0	2022-01-10 18:53:33+00:00	146969.0	223.0	2.5	90.0		253.0	11.0	50.1	820.0	168.0	89.0	72.0
48.39053515344858	11.786049278452992	1	437.0	2022-01-10 18:53:34+00:00	147191.0	222.0	2.5	90.0		252.0	11.0	50.3	820.0	168.0	89.0	73.0
48.39053213596344	11.786011224612594	1	437.0	2022-01-10 18:53:35+00:00	147409.0	218.0	2.5	90.0		252.0	10.9	50.2	830.0	168.0	89.0	73.0
48.3905291184783	11.785973254591227	1	437.0	2022-01-10 18:53:36+00:00	147623.0	214.0	2.5	91.0		253.0	10.8	50.2	840.0	167.0	89.0	73.0
48.390522664412856	11.785931261256337	1	437.0	2022-01-10 18:53:37+00:00	147835.0	212.0	2.522	91.0		254.0	10.8	50.1	840.0	167.0	89.0	73.0
48.39051612652838	11.785889267921448	1	437.0	2022-01-10 18:53:38+00:00	148045.0	210.0	2.547	91.0		255.0	10.9	50.1	840.0	167.0	89.0	73.0
48.39051059447229	11.785846268758178	1	437.0	2022-01-10 18:53:39+00:00	148252.0	207.0	2.547	91.0		253.0	10.8	49.9	840.0	167.0	89.0	73.0
48.39050514623523	11.785803269594908	1	437.0	2022-01-10 18:53:40+00:00	148457.0	205.0	2.547	92.0		252.0	10.7	49.8	850.0	167.0	89.0	73.0
48.390500620007515	11.785761276260018	1	437.0	2022-01-10 18:53:41+00:00	148664.0	207.0	2.569	92.0		252.0	10.7	50.1	850.0	167.0	89.0	73.0
48.3904960937798	11.785719282925129	1	437.0	2022-01-10 18:53:42+00:00	148873.0	209.0	2.594	92.0		252.0	10.7	50.4	850.0	167.0	89.0	73.0
48.39049014262855	11.785678211599588	1	437.0	2022-01-10 18:53:43+00:00	149085.0	212.0	2.594	92.0		254.0	10.6	50.1	850.0	167.0	89.0	73.0
48.39048410765827	11.78563722409308	1	437.0	2022-01-10 18:53:44+00:00	149300.0	215.0	2.594	92.0		256.0	10.6	49.9	860.0	167.0	89.0	73.0
48.390476144850254	11.785598751157522	1	437.0	2022-01-10 18:53:45+00:00	149519.0	219.0	2.594	91.0		254.0	10.5	50.0	860.0	167.0	89.0	73.0
48.39046809822321	11.785560278221965	1	437.0	2022-01-10 18:53:46+00:00	149742.0	223.0	2.594	91.0		252.0	10.5	50.1	860.0	167.0	89.0	73.0
48.390458123758435	11.785524236038327	1	437.0	2022-01-10 18:53:47+00:00	149971.0	229.0	2.628	91.0		254.0	10.5	50.1	860.0	167.0	89.0	73.0
48.39044814929366	11.785488277673721	1	437.0	2022-01-10 18:53:48+00:00	150207.0	236.0	2.664	92.0		257.0	10.5	50.1	870.0	167.0	88.0	73.0
48.390437169000506	11.785455755889416	1	437.0	2022-01-10 18:53:49+00:00	150444.0	237.0	2.664	92.0		258.0	10.4	49.9	880.0	167.0	88.0	73.0
48.39042610488832	11.78542323410511	1	437.0	2022-01-10 18:53:50+00:00	150683.0	239.0	2.664	93.0		259.0	10.3	49.8	890.0	167.0	88.0	73.0
48.390414621680975	11.785394735634327	1	437.0	2022-01-10 18:53:51+00:00	150919.0	236.0	2.683	92.0		257.0	10.3	49.9	890.0	167.0	88.0	73.0
48.39040313847363	11.785366237163544	1	437.0	2022-01-10 18:53:52+00:00	151153.0	234.0	2.706	92.0		255.0	10.3	50.1	900.0	168.0	88.0	73.0
48.390391655266285	11.785340756177902	1	437.0	2022-01-10 18:53:53+00:00	151383.0	230.0	2.706	92.0		257.0	10.2	50.0	900.0	168.0	88.0	73.0
48.39038008823991	11.78531527519226	1	437.0	2022-01-10 18:53:54+00:00	151610.0	227.0	2.706	93.0		259.0	10.1	49.9	910.0	168.0	88.0	73.0
48.390371622517705	11.78529272787273	1	437.0	2022-01-10 18:53:55+00:00	151838.0	228.0	2.706	92.0		258.0	10.0	50.0	910.0	168.0	88.0	73.0
48.3903631567955	11.78527026437223	1	437.0	2022-01-10 18:53:56+00:00	152067.0	229.0	2.706	92.0		258.0	10.0	50.1	910.0	168.0	88.0	73.0
48.3903581276536	11.785247717052698	1	437.0	2022-01-10 18:53:57+00:00	152299.0	232.0	2.692	92.0		259.0	10.0	49.9	910.0	168.0	88.0	73.0
48.390353098511696	11.785225253552198	1	437.0	2022-01-10 18:53:58+00:00	152535.0	236.0	2.681	92.0		260.0	10.1	49.7	910.0	168.0	89.0	73.0
48.390351589769125	11.785198766738176	1	437.0	2022-01-10 18:53:59+00:00	152773.0	238.0	2.681	91.0		259.0	10.1	49.8	900.0	168.0	88.0	73.0
48.390350164845586	11.785172279924154	1	437.0	2022-01-10 18:54:00+00:00	153014.0	241.0	2.681	91.0		259.0	10.2	49.9	900.0	169.0	88.0	73.0
48.390350667759776	11.785139255225658	1	437.0	2022-01-10 18:54:01+00:00	153253.0	239.0	2.653	91.0		257.0	10.1	49.8	890.0	169.0	88.0	73.0
48.390351170673966	11.785106230527163	1	437.0	2022-01-10 18:54:02+00:00	153491.0	238.0	2.628	91.0		255.0	10.0	49.8	890.0	169.0	89.0	73.0
48.390352595597506	11.785068763419986	1	437.0	2022-01-10 18:54:03+00:00	153726.0	235.0	2.628	90.0		254.0	10.0	49.8	880.0	169.0	89.0	72.0
48.390354104340076	11.785031212493777	1	437.0	2022-01-10 18:54:04+00:00	153958.0	232.0	2.628	89.0		254.0	10.1	49.9	880.0	169.0	89.0	72.0
48.390353601425886	11.784989219158888	1	437.0	2022-01-10 18:54:05+00:00	154184.0	226.0	2.628	90.0		255.0	10.1	49.8	880.0	169.0	88.0	72.0
48.390353098511696	11.784947225823998	1	437.0	2022-01-10 18:54:06+00:00	154405.0	221.0	2.628	91.0		256.0	10.2	49.8	880.0	169.0	88.0	72.0
48.390351170673966	11.784901209175587	1	437.0	2022-01-10 18:54:07+00:00	154623.0	218.0	2.614	91.0		257.0	10.2	49.8	880.0	169.0	88.0	72.0
48.390349159017205	11.784855276346207	1	437.0	2022-01-10 18:54:08+00:00	154838.0	215.0	2.6	92.0		259.0	10.3	49.8	890.0	169.0	88.0	72.0
48.390347147360444	11.784807750955224	1	437.0	2022-01-10 18:54:09+00:00	155054.0	216.0	2.6	92.0		260.0	10.3	49.8	880.0	169.0	87.0	72.0
48.39034513570368	11.784760225564241	1	437.0	2022-01-10 18:54:10+00:00	155271.0	217.0	2.6	92.0		262.0	10.4	49.8	880.0	169.0	87.0	72.0
48.39034010656178	11.784717226400971	1	437.0	2022-01-10 18:54:11+00:00	155491.0	220.0	2.608	92.0		263.0	10.4	50.0	880.0	169.0	87.0	72.0
48.39033516123891	11.784674227237701	1	437.0	2022-01-10 18:54:12+00:00	155714.0	223.0	2.619	92.0		264.0	10.4	50.2	880.0	169.0	87.0	73.0
48.390326611697674	11.784636760130525	1	437.0	2022-01-10 18:54:13+00:00	155937.0	223.0	2.619	92.0		260.0	10.4	50.2	880.0	169.0	88.0	73.0
48.39031814597547	11.784599209204316	1	437.0	2022-01-10 18:54:14+00:00	156160.0	223.0	2.619	92.0		256.0	10.4	50.2	880.0	169.0	88.0	73.0
48.390307668596506	11.784568279981613	1	437.0	2022-01-10 18:54:15+00:00	156380.0	220.0	2.619	92.0		258.0	10.4	50.1	880.0	169.0	88.0	73.0
48.39029710739851	11.784537266939878	1	437.0	2022-01-10 18:54:16+00:00	156598.0	218.0	2.619	93.0		260.0	10.5	50.0	880.0	169.0	88.0	73.0
48.390286127105355	11.784511702135205	1	437.0	2022-01-10 18:54:17+00:00	156816.0	218.0	2.636	92.0		258.0	10.4	50.0	880.0	169.0	88.0	73.0
48.3902751468122	11.784486221149564	1	437.0	2022-01-10 18:54:18+00:00	157034.0	218.0	2.656	92.0		257.0	10.4	50.0	880.0	170.0	88.0	73.0
48.390267100185156	11.784464260563254	1	437.0	2022-01-10 18:54:19+00:00	157253.0	219.0	2.656	93.0		260.0	10.3	49.9	890.0	169.0	88.0	73.0
48.39025913737714	11.784442216157913	1	437.0	2022-01-10 18:54:20+00:00	157474.0	221.0	2.656	94.0		263.0	10.3	49.9	900.0	169.0	87.0	73.0
48.39025561697781	11.784420255571604	1	437.0	2022-01-10 18:54:21+00:00	157697.0	223.0	2.656	93.0		261.0	10.3	50.0	900.0	169.0	87.0	73.0
48.39025209657848	11.784398211166263	1	437.0	2022-01-10 18:54:22+00:00	157922.0	225.0	2.658	93.0		259.0	10.3	50.1	900.0	169.0	88.0	73.0
48.39024966582656	11.78437021560967	1	437.0	2022-01-10 18:54:23+00:00	158146.0	224.0	2.658	93.0		258.0	10.3	50.0	900.0	169.0	88.0	73.0
48.39024715125561	11.784342220053077	1	437.0	2022-01-10 18:54:24+00:00	158370.0	224.0	2.658	93.0		258.0	10.3	49.9	900.0	169.0	88.0	73.0
48.39024614542723	11.78430575877428	1	437.0	2022-01-10 18:54:25+00:00	158592.0	222.0	2.658	93.0		259.0	10.3	49.8	900.0	168.0	87.0	73.0
48.390245139598846	11.784269213676453	1	437.0	2022-01-10 18:54:26+00:00	158812.0	220.0	2.658	93.0		260.0	10.3	49.8	900.0	168.0	87.0	73.0
48.390243630856276	11.784227220341563	1	437.0	2022-01-10 18:54:27+00:00	159029.0	217.0	2.633	93.0		262.0	10.2	49.7	900.0	168.0	87.0	73.0
48.390242122113705	11.784185227006674	1	437.0	2022-01-10 18:54:28+00:00	159243.0	214.0	2.608	93.0		264.0	10.2	49.6	910.0	168.0	87.0	73.0
48.39023860171437	11.784143736585975	1	437.0	2022-01-10 18:54:29+00:00	159459.0	216.0	2.608	92.0		260.0	10.3	49.7	900.0	169.0	87.0	73.0
48.39023516513407	11.784102246165276	1	437.0	2022-01-10 18:54:30+00:00	159677.0	218.0	2.608	92.0		256.0	10.4	49.8	890.0	168.0	88.0	73.0
48.39023013599217	11.784066203981638	1	437.0	2022-01-10 18:54:31+00:00	159896.0	219.0	2.592	91.0		258.0	10.3	49.6	880.0	169.0	88.0	72.0
48.39022510685027	11.784030245617032	1	437.0	2022-01-10 18:54:32+00:00	160116.0	220.0	2.578	91.0		261.0	10.3	49.5	880.0	169.0	88.0	72.0
48.390218149870634	11.783996215090156	1	437.0	2022-01-10 18:54:33+00:00	160335.0	219.0	2.578	91.0		260.0	10.3	49.5	880.0	169.0	88.0	72.0
48.39021110907197	11.78396226838231	1	437.0	2022-01-10 18:54:34+00:00	160554.0	219.0	2.578	91.0		260.0	10.3	49.6	880.0	169.0	88.0	72.0
48.390202140435576	11.783930752426386	1	437.0	2022-01-10 18:54:35+00:00	160771.0	217.0	2.578	91.0		259.0	10.4	49.8	880.0	169.0	87.0	72.0
48.39019308798015	11.783899236470461	1	437.0	2022-01-10 18:54:36+00:00	160987.0	216.0	2.578	92.0		258.0	10.5	50.1	880.0	169.0	87.0	72.0
48.39018261060119	11.783870737999678	1	437.0	2022-01-10 18:54:37+00:00	161202.0	215.0	2.578	92.0		259.0	10.5	50.0	870.0	169.0	87.0	72.0
48.39017213322222	11.783842239528894	1	437.0	2022-01-10 18:54:38+00:00	161417.0	215.0	2.581	92.0		260.0	10.5	49.9	870.0	169.0	87.0	72.0
48.39016065001488	11.783814746886492	1	437.0	2022-01-10 18:54:39+00:00	161634.0	217.0	2.581	92.0		262.0	10.5	49.9	870.0	168.0	87.0	72.0
48.39014916680753	11.78378725424409	1	437.0	2022-01-10 18:54:40+00:00	161853.0	219.0	2.581	93.0		264.0	10.5	50.0	880.0	168.0	87.0	73.0
48.390138605609536	11.783759258687496	1	437.0	2022-01-10 18:54:41+00:00	162074.0	221.0	2.586	93.0		265.0	10.5	50.0	880.0	168.0	87.0	72.0
48.39012812823057	11.783731263130903	1	437.0	2022-01-10 18:54:42+00:00	162298.0	224.0	2.592	93.0		267.0	10.5	50.1	880.0	168.0	87.0	72.0
48.39011865667999	11.78370226174593	1	437.0	2022-01-10 18:54:43+00:00	162523.0	225.0	2.592	93.0		268.0	10.4	50.0	880.0	168.0	86.0	72.0
48.39010910131037	11.783673260360956	1	437.0	2022-01-10 18:54:44+00:00	162749.0	226.0	2.592	93.0		270.0	10.4	49.9	890.0	168.0	85.0	72.0
48.39010264724493	11.783644258975983	1	437.0	2022-01-10 18:54:45+00:00	162976.0	227.0	2.592	93.0		270.0	10.4	50.0	890.0	169.0	85.0	72.0
48.39009610936046	11.78361525759101	1	437.0	2022-01-10 18:54:46+00:00	163204.0	228.0	2.592	94.0		271.0	10.4	50.1	900.0	169.0	86.0	72.0
48.390091164037585	11.783587262034416	1	438.0	2022-01-10 18:54:47+00:00	163431.0	227.0	2.575	93.0		268.0	10.4	49.9	890.0	169.0	86.0	72.0
48.39008613489568	11.783559266477823	1	438.0	2022-01-10 18:54:48+00:00	163658.0	227.0	2.561	93.0		266.0	10.4	49.7	890.0	170.0	87.0	72.0
48.39008311741054	11.783532779663801	1	438.0	2022-01-10 18:54:49+00:00	163882.0	224.0	2.561	93.0		265.0	10.4	49.7	880.0	170.0	86.0	72.0
48.3900800999254	11.783506209030747	1	438.0	2022-01-10 18:54:50+00:00	164104.0	222.0	2.561	94.0		265.0	10.5	49.7	870.0	170.0	86.0	72.0
48.39007565751672	11.783478716388345	1	438.0	2022-01-10 18:54:51+00:00	164323.0	219.0	2.533	93.0		263.0	10.5	49.7	870.0	170.0	86.0	72.0
48.390071131289005	11.783451223745942	1	438.0	2022-01-10 18:54:52+00:00	164539.0	216.0	2.508	92.0		261.0	10.5	49.7	870.0	170.0	87.0	72.0
48.39006559923291	11.783420713618398	1	437.0	2022-01-10 18:54:53+00:00	164756.0	217.0	2.508	92.0		263.0	10.5	49.9	870.0	170.0	86.0	72.0
48.39006015099585	11.783390203490853	1	437.0	2022-01-10 18:54:54+00:00	164974.0	218.0	2.508	93.0		265.0	10.5	50.2	880.0	170.0	86.0	72.0
48.39005461893976	11.783355250954628	1	437.0	2022-01-10 18:54:55+00:00	165192.0	218.0	2.508	92.0		265.0	10.6	50.1	870.0	170.0	86.0	72.0
48.390049170702696	11.783320214599371	1	437.0	2022-01-10 18:54:56+00:00	165410.0	218.0	2.508	92.0		265.0	10.7	50.0	860.0	170.0	86.0	72.0
48.39004414156079	11.783280735835433	1	437.0	2022-01-10 18:54:57+00:00	165625.0	215.0	2.494	92.0		263.0	10.7	50.0	860.0	170.0	86.0	72.0
48.39003911241889	11.783241257071495	1	437.0	2022-01-10 18:54:58+00:00	165837.0	212.0	2.483	92.0		262.0	10.7	50.0	860.0	170.0	87.0	72.0
48.39003508910537	11.783199766650796	1	437.0	2022-01-10 18:54:59+00:00	166049.0	212.0	2.483	91.0		262.0	10.7	49.9	850.0	170.0	87.0	71.0
48.39003114961088	11.783158276230097	1	437.0	2022-01-10 18:55:00+00:00	166262.0	213.0	2.483	91.0		262.0	10.7	49.9	850.0	170.0	87.0	71.0
48.390028635039926	11.783120222389698	1	437.0	2022-01-10 18:55:01+00:00	166478.0	216.0	2.486	90.0		258.0	10.6	50.0	840.0	170.0	88.0	71.0
48.390026120468974	11.783082252368331	1	438.0	2022-01-10 18:55:02+00:00	166698.0	220.0	2.489	90.0		255.0	10.6	50.1	840.0	170.0	88.0	71.0
48.39002360589802	11.783051239326596	1	437.0	2022-01-10 18:55:03+00:00	166917.0	219.0	2.489	90.0		257.0	10.6	50.0	840.0	170.0	88.0	71.0
48.39002109132707	11.783020226284862	1	437.0	2022-01-10 18:55:04+00:00	167136.0	219.0	2.489	90.0		259.0	10.7	49.9	840.0	170.0	88.0	71.0
48.39001514017582	11.782996254041791	1	437.0	2022-01-10 18:55:05+00:00	167351.0	215.0	2.489	90.0		260.0	10.7	49.7	840.0	170.0	88.0	71.0
48.390009105205536	11.78297228179872	1	437.0	2022-01-10 18:55:06+00:00	167563.0	212.0	2.489	90.0		262.0	10.7	49.6	840.0	170.0	88.0	71.0
48.38999913074076	11.78295224905014	1	437.0	2022-01-10 18:55:07+00:00	167774.0	211.0	2.506	90.0		262.0	10.7	49.8	840.0	170.0	88.0	71.0
48.38998915627599	11.78293221630156	1	437.0	2022-01-10 18:55:08+00:00	167985.0	211.0	2.522	90.0		263.0	10.7	50.1	840.0	170.0	88.0	71.0
48.38997909799218	11.782913273200393	1	437.0	2022-01-10 18:55:09+00:00	168199.0	214.0	2.522	90.0		262.0	10.6	50.0	840.0	170.0	88.0	71.0
48.38996912352741	11.782894246280193	1	437.0	2022-01-10 18:55:10+00:00	168416.0	217.0	2.522	90.0		261.0	10.6	49.9	850.0	170.0	88.0	71.0
48.389962166547775	11.782869771122932	1	437.0	2022-01-10 18:55:11+00:00	168637.0	221.0	2.525	90.0		263.0	10.5	50.2	850.0	170.0	87.0	71.0
48.38995512574911	11.78284521214664	1	438.0	2022-01-10 18:55:12+00:00	168863.0	226.0	2.531	90.0		265.0	10.5	50.5	850.0	171.0	87.0	71.0
48.38994959369302	11.782812271267176	1	437.0	2022-01-10 18:55:13+00:00	169088.0	225.0	2.531	90.0		264.0	10.5	50.4	850.0	171.0	87.0	71.0
48.38994414545596	11.78277924656868	1	437.0	2022-01-10 18:55:14+00:00	169313.0	225.0	2.531	90.0		264.0	10.5	50.3	860.0	171.0	87.0	71.0
48.389940122142434	11.782738761976361	1	437.0	2022-01-10 18:55:15+00:00	169534.0	221.0	2.531	90.0		266.0	10.5	50.0	860.0	171.0	87.0	71.0
48.38993609882891	11.782698277384043	1	437.0	2022-01-10 18:55:16+00:00	169751.0	217.0	2.531	91.0		268.0	10.5	49.8	870.0	171.0	87.0	71.0
48.38993366807699	11.782655278220773	1	437.0	2022-01-10 18:55:17+00:00	169965.0	214.0	2.519	90.0		267.0	10.4	49.9	860.0	171.0	87.0	71.0
48.38993115350604	11.782612279057503	1	437.0	2022-01-10 18:55:18+00:00	170177.0	212.0	2.508	90.0		267.0	10.4	50.1	860.0	170.0	87.0	71.0
48.38992763310671	11.782570704817772	1	437.0	2022-01-10 18:55:19+00:00	170392.0	215.0	2.508	90.0		262.0	10.5	49.9	850.0	170.0	87.0	71.0
48.38992411270738	11.782529214397073	1	437.0	2022-01-10 18:55:20+00:00	170610.0	218.0	2.508	91.0		258.0	10.6	49.7	850.0	170.0	87.0	71.0
48.389919670298696	11.782491244375706	1	437.0	2022-01-10 18:55:21+00:00	170828.0	218.0	2.508	91.0		259.0	10.6	49.3	850.0	170.0	87.0	71.0
48.38991514407098	11.782453274354339	1	437.0	2022-01-10 18:55:22+00:00	171047.0	219.0	2.511	91.0		261.0	10.6	49.0	850.0	170.0	87.0	72.0
48.38990760035813	11.782421255484223	1	437.0	2022-01-10 18:55:23+00:00	171263.0	216.0	2.511	91.0		264.0	10.6	49.3	850.0	170.0	87.0	72.0
48.389900140464306	11.782389236614108	1	437.0	2022-01-10 18:55:24+00:00	171477.0	214.0	2.511	91.0		267.0	10.6	49.7	850.0	170.0	87.0	72.0
48.38989066891372	11.782363755628467	1	437.0	2022-01-10 18:55:25+00:00	171689.0	212.0	2.511	91.0		265.0	10.6	49.6	850.0	170.0	87.0	72.0
48.38988111354411	11.782338274642825	1	437.0	2022-01-10 18:55:26+00:00	171900.0	211.0	2.511	92.0		263.0	10.7	49.6	860.0	170.0	87.0	72.0
48.389873653650284	11.782311704009771	1	438.0	2022-01-10 18:55:27+00:00	172113.0	213.0	2.522	92.0		264.0	10.7	49.7	860.0	170.0	87.0	72.0
48.38986610993743	11.78228521719575	1	437.0	2022-01-10 18:55:28+00:00	172329.0	216.0	2.536	92.0		265.0	10.7	49.8	860.0	170.0	87.0	72.0
48.38986116461456	11.782252779230475	1	437.0	2022-01-10 18:55:29+00:00	172545.0	216.0	2.536	92.0		265.0	10.6	49.8	860.0	170.0	87.0	72.0
48.389856135472655	11.78222025744617	1	437.0	2022-01-10 18:55:30+00:00	172762.0	217.0	2.536	93.0		266.0	10.6	49.9	870.0	170.0	87.0	72.0
48.389855632558465	11.782180778682232	1	437.0	2022-01-10 18:55:31+00:00	172977.0	215.0	2.536	93.0		266.0	10.6	50.0	870.0	170.0	86.0	72.0
48.389855129644275	11.782141216099262	1	437.0	2022-01-10 18:55:32+00:00	173191.0	214.0	2.539	94.0		267.0	10.7	50.1	870.0	170.0	86.0	72.0
48.389855129644275	11.782100731506944	1	437.0	2022-01-10 18:55:33+00:00	173405.0	214.0	2.539	94.0		267.0	10.7	50.1	870.0	170.0	86.0	72.0
48.389855129644275	11.782060246914625	1	437.0	2022-01-10 18:55:34+00:00	173619.0	214.0	2.539	94.0		267.0	10.8	50.1	870.0	170.0	86.0	73.0
48.38985311798751	11.782022779807448	1	437.0	2022-01-10 18:55:35+00:00	173835.0	216.0	2.539	94.0		266.0	10.8	50.0	870.0	171.0	86.0	73.0
48.38985110633075	11.78198522888124	1	437.0	2022-01-10 18:55:36+00:00	174053.0	218.0	2.539	95.0		266.0	10.8	50.0	870.0	171.0	86.0	73.0
48.38984716683626	11.781953210011125	1	438.0	2022-01-10 18:55:37+00:00	174269.0	216.0	2.533	94.0		266.0	10.8	50.2	860.0	171.0	86.0	73.0
48.38984314352274	11.781921274960041	1	438.0	2022-01-10 18:55:38+00:00	174483.0	214.0	2.528	94.0		266.0	10.8	50.4	860.0	171.0	87.0	74.0
48.389836605638266	11.781894285231829	1	438.0	2022-01-10 18:55:39+00:00	174695.0	212.0	2.528	94.0		263.0	10.8	50.0	860.0	171.0	87.0	74.0
48.38983015157282	11.781867211684585	1	438.0	2022-01-10 18:55:40+00:00	174906.0	211.0	2.528	94.0		261.0	10.8	49.6	860.0	171.0	87.0	74.0
48.38982260785997	11.781842233613133	1	438.0	2022-01-10 18:55:41+00:00	175119.0	213.0	2.519	94.0		260.0	10.8	49.7	860.0	171.0	87.0	74.0
48.38981514796615	11.781817255541682	1	438.0	2022-01-10 18:55:42+00:00	175334.0	215.0	2.514	95.0		259.0	10.9	49.8	860.0	171.0	87.0	74.0
48.38980659842491	11.781788254156709	1	437.0	2022-01-10 18:55:43+00:00	175551.0	217.0	2.514	95.0		259.0	10.9	49.9	860.0	170.0	87.0	74.0
48.38979813270271	11.781759252771735	1	437.0	2022-01-10 18:55:44+00:00	175771.0	220.0	2.514	95.0		259.0	11.0	50.1	860.0	170.0	87.0	74.0
48.389789164066315	11.781722707673907	1	437.0	2022-01-10 18:55:45+00:00	175989.0	218.0	2.514	94.0		259.0	11.0	49.9	860.0	170.0	87.0	74.0
48.38978011161089	11.781686246395111	1	437.0	2022-01-10 18:55:46+00:00	176205.0	216.0	2.514	94.0		259.0	11.0	49.7	860.0	169.0	88.0	74.0
48.38977265171707	11.781644253060222	1	437.0	2022-01-10 18:55:47+00:00	176420.0	215.0	2.517	94.0		261.0	11.0	49.8	860.0	169.0	87.0	74.0
48.38976510800421	11.781602259725332	1	437.0	2022-01-10 18:55:48+00:00	176635.0	215.0	2.519	95.0		263.0	11.0	49.9	860.0	169.0	87.0	74.0
48.38975915685296	11.781559260562062	1	437.0	2022-01-10 18:55:49+00:00	176853.0	218.0	2.519	95.0		264.0	11.0	49.9	860.0	169.0	86.0	74.0
48.38975312188268	11.781516261398792	1	437.0	2022-01-10 18:55:50+00:00	177075.0	222.0	2.519	96.0		266.0	11.0	50.0	860.0	169.0	86.0	74.0
48.389747589826584	11.781480219215155	1	437.0	2022-01-10 18:55:51+00:00	177298.0	223.0	2.525	96.0		264.0	11.0	49.9	860.0	169.0	86.0	74.0
48.38974214158952	11.781444260850549	1	437.0	2022-01-10 18:55:52+00:00	177523.0	225.0	2.531	97.0		263.0	11.1	49.9	870.0	169.0	86.0	75.0
48.38973560370505	11.781416265293956	1	437.0	2022-01-10 18:55:53+00:00	177747.0	224.0	2.531	96.0		262.0	11.1	49.4	860.0	170.0	86.0	75.0
48.38972914963961	11.781388269737363	1	437.0	2022-01-10 18:55:54+00:00	177970.0	223.0	2.531	96.0		262.0	11.1	49.0	860.0	170.0	86.0	75.0
48.389724623411894	11.78136320784688	1	437.0	2022-01-10 18:55:55+00:00	178194.0	224.0	2.531	96.0		261.0	11.0	49.4	860.0	170.0	87.0	75.0
48.38972009718418	11.781338229775429	1	437.0	2022-01-10 18:55:56+00:00	178419.0	225.0	2.531	96.0		261.0	11.0	49.8	860.0	170.0	87.0	75.0
48.3897190913558	11.781313754618168	1	437.0	2022-01-10 18:55:57+00:00	178645.0	226.0	2.531	95.0		263.0	10.5	49.8	860.0	170.0	87.0	74.0
48.38971816934645	11.781289279460907	1	437.0	2022-01-10 18:55:58+00:00	178873.0	228.0	2.531	94.0		265.0	10.0	49.8	860.0	170.0	87.0	74.0
48.38971858844161	11.781260780990124	1	437.0	2022-01-10 18:55:59+00:00	179099.0	226.0	2.531	94.0		265.0	10.4	49.9	860.0	170.0	86.0	73.0
48.3897190913558	11.78123228251934	1	437.0	2022-01-10 18:56:00+00:00	179323.0	224.0	2.531	94.0		265.0	10.8	50.0	870.0	170.0	86.0	73.0
48.38972160592675	11.781198754906654	1	437.0	2022-01-10 18:56:01+00:00	179543.0	220.0	2.525	94.0		268.0	10.7	49.7	870.0	170.0	86.0	73.0
48.3897241204977	11.781165227293968	1	437.0	2022-01-10 18:56:02+00:00	179760.0	217.0	2.519	95.0		272.0	10.7	49.5	880.0	170.0	85.0	73.0
48.389728143811226	11.781128766015172	1	437.0	2022-01-10 18:56:03+00:00	179976.0	216.0	2.519	94.0		269.0	10.6	49.7	870.0	170.0	86.0	72.0
48.38973216712475	11.781092220917344	1	437.0	2022-01-10 18:56:04+00:00	180191.0	215.0	2.519	93.0		267.0	10.6	49.9	870.0	170.0	86.0	72.0
48.38973510079086	11.781057268381119	1	437.0	2022-01-10 18:56:05+00:00	180405.0	214.0	2.519	92.0		265.0	10.6	49.8	860.0	170.0	87.0	72.0
48.389738118276	11.781022232025862	1	437.0	2022-01-10 18:56:06+00:00	180618.0	213.0	2.519	91.0		264.0	10.6	49.7	860.0	170.0	87.0	72.0
48.38973862119019	11.780992727726698	1	437.0	2022-01-10 18:56:07+00:00	180827.0	209.0	2.5	92.0		264.0	10.7	49.7	860.0	170.0	87.0	72.0
48.38973912410438	11.780963223427534	1	437.0	2022-01-10 18:56:08+00:00	181033.0	206.0	2.481	94.0		265.0	10.8	49.8	860.0	170.0	87.0	73.0
48.38973862119019	11.780935730785131	1	437.0	2022-01-10 18:56:09+00:00	181240.0	207.0	2.481	94.0		267.0	10.9	49.9	860.0	170.0	86.0	73.0
48.389738118276	11.780908238142729	1	437.0	2022-01-10 18:56:10+00:00	181448.0	208.0	2.481	95.0		269.0	11.0	50.0	860.0	170.0	86.0	73.0
48.38973510079086	11.780879236757755	1	437.0	2022-01-10 18:56:11+00:00	181657.0	209.0	2.469	94.0		266.0	11.0	50.0	850.0	170.0	86.0	73.0
48.38973216712475	11.780850235372782	1	437.0	2022-01-10 18:56:12+00:00	181868.0	211.0	2.461	94.0		263.0	11.0	50.0	850.0	170.0	86.0	73.0
48.389728646725416	11.780815701931715	1	437.0	2022-01-10 18:56:13+00:00	182078.0	210.0	2.461	94.0		264.0	11.0	49.9	850.0	170.0	86.0	73.0
